USC00030240,34.025,-91.3444,59.1,AR,ARKANSAS POST,5.67,8.22,12.72,17.39,21.89,25.78,27.44,27.00,23.50,17.83,12.06,6.89
USC00030458,35.8306,-91.7944,174.0,AR,BATESVILLE LVSTK,2.06,4.33,9.22,14.22,18.89,23.39,25.78,25.50,21.00,15.11,8.89,3.17
USC00030536,35.4583,-91.0561,73.2,AR,BEEDEVILLE 4 NE,4.00,6.72,11.44,16.72,21.72,26.11,27.78,26.94,22.78,17.00,11.17,5.44
USC00030798,35.1161,-93.6506,129.8,AR,BLUE MTN DAM,4.33,6.67,11.39,16.28,20.78,25.11,27.61,27.50,23.00,16.78,10.83,5.17
USC00030806,35.9239,-89.9044,76.8,AR,BLYTHEVILLE,2.72,5.17,10.22,15.94,21.17,25.78,27.33,26.72,22.61,16.50,10.39,4.33
USC00030832,35.0931,-93.9258,182.9,AR,BOONEVILLE 3 SSE,3.44,6.06,10.61,15.50,20.17,24.33,26.94,26.61,22.33,16.50,10.06,4.33
USC00031132,36.1092,-92.1636,106.7,AR,CALICO ROCK 2 WSW,1.83,4.00,8.78,13.83,18.67,22.83,25.17,24.89,20.44,14.61,8.61,2.94
USC00031152,33.59,-92.8236,35.4,AR,CAMDEN 1,5.72,8.00,12.56,17.00,21.39,25.56,27.50,27.28,23.22,17.17,11.78,6.78
USC00031632,36.4197,-90.5858,91.4,AR,CORNING,2.00,4.78,10.00,15.61,20.61,25.22,27.06,26.22,21.89,15.78,9.67,3.50
USC00031730,33.1111,-91.9481,54.9,AR,CROSSETT 2 SSE,5.89,7.94,12.33,16.56,21.17,25.22,27.00,26.83,23.17,17.22,11.83,7.00
USC00031838,35.2342,-93.1675,112.8,AR,DARDANELLE,4.61,7.17,11.89,16.72,21.06,25.22,27.50,27.39,23.11,17.06,10.89,5.39
USC00031900,35.8272,-93.2044,723.9,AR,DEER,0.78,3.17,7.39,12.44,16.89,21.28,23.78,23.83,19.50,13.67,7.78,2.00
