code,lat,lon,state,name,x,y
USC00474383,46.1211,-89.0758,536.4,WI,LAC VIEUX DESERT,285,167
USC00474546,42.8278,-90.7889,317,WI,LANCASTER 4 WSW,271,141
USC00474582,45.5119,-88.7594,516.6,WI,LAONA 6 SW,287,163
USC00474894,45.5733,-92.485,371.9,WI,LUCK,258,163
USC00474937,43.2117,-91.0986,192.9,WI,LYNXVILLE DAM 9,269,144
USC00475120,44.6319,-90.1314,377,WI,MARSHFIELD EXP FARM,276,156
USC00475255,45.1308,-90.3439,448.1,WI,MEDFORD,275,160
USC00475335,44.8742,-91.9364,237.7,WI,MENOMONIE,262,157
USC00475364,45.1786,-89.6617,381,WI,MERRILL,280,160
USC00475516,45.8864,-89.7322,488,WI,MINOCQUA,280,166
USC00475573,42.5994,-89.6681,301.8,WI,MONROE 1 W,280,139
USC00475581,43.7806,-89.3169,239.6,WI,MONTELLO,283,149
USC00475786,44.0261,-90.0814,281,WI,NECEDAH,277,151
USC00476200,43.1003,-88.5036,260.9,WI,OCONOMOWOC,289,143
USC00476280,43.7194,-90.53,292.6,WI,ONTARIO 3E,273,148
USC00476518,46.0664,-89.0753,542.5,WI,PHELPS,285,167
USC00476646,42.7489,-90.4656,301.8,WI,PLATTEVILLE,274,140
USC00476678,43.73,-87.9714,254.2,WI,PLYMOUTH,294,148
USC00476718,43.5278,-89.4342,236.2,WI,PORTAGE,282,147
USC00476827,43.0514,-91.135,200.6,WI,PRAIRIE DU CHIEN,268,143
USC00477113,45.5986,-89.4508,479.1,WI,RHINELANDER,282,163
USC00477132,45.4164,-91.7719,336.2,WI,RICE LAKE,263,162
USC00477158,43.3314,-90.3889,221.9,WI,RICHLAND CTR,274,145
USC00477480,45.9156,-89.4894,500.8,WI,ST GERMAIN,282,166
USC00477708,44.7631,-88.6183,245.7,WI,SHAWANO 2SSW,289,157
USC00478171,44.5114,-89.5856,328.9,WI,STEVENS POINT,281,155
USC00478241,44.8175,-90.09,375.2,WI,STRATFORD 1 NW,277,157
USC00478267,44.8797,-87.3356,213.1,WI,STURGEON BAY EXP FARM,299,158
USC00478349,46.7,-92.0167,192,WI,SUPERIOR,261,172
USC00478672,44.1431,-87.5678,179.5,WI,TWO RIVERS,297,152
USC00478723,42.6903,-88.0336,222.5,WI,UNION GROVE,293,140
USC00478919,43.1742,-88.7364,251.5,WI,WATERTOWN,288,144
USC00480540,44.38,-108.035,1169.5,WY,BASIN,133,154
USC00480552,42.6339,-106.378,1831.8,WY,BATES CREEK 2,146,140
USC00480740,44.1242,-106.732,1516.4,WY,BILLY CREEK,144,151
USC00481730,41.7594,-104.822,1616.7,WY,CHUGWATER,159,133
USC00481775,44.9367,-109.137,1246.6,WY,CLARK 3NE,124,158
USC00481840,44.5147,-109.045,1546.9,WY,CODY,125,155
USC00481855,44.3367,-109.391,1780,WY,CODY 21 SW,122,153
USC00482580,44.0992,-105.118,1313.7,WY,DILLINGER,157,151
USC00483855,44.2644,-105.492,1414.3,WY,GILLETTE 4SE,154,153
USC00484442,41.15,-105.167,2039.1,WY,HECLA 1E,156,128
USC00485260,41.6378,-104.167,1399,WY,LA GRANGE,164,132
USC00485506,44.85,-106.289,1268,WY,LEITER 9N,147,157
USC00485525,42.1953,-106.856,1839.5,WY,LEO 6 SW,143,136
USC00485770,44.8375,-108.404,1169.5,WY,LOVELL,130,157
USC00486440,43.8567,-110.589,2072,WY,MORAN 5WNW,113,149
USC00486555,41.2708,-110.331,2072.6,WY,MTN VIEW,115,129
USC00486660,43.8497,-104.189,1315.2,WY,NEWCASTLE,164,149
USC00487200,41.6264,-104.494,1518.5,WY,PHILLIPS,162,132
USC00487473,44.1786,-107.938,1225.3,WY,RAIRDEN 2WSW,134,152
USC00487555,43.245,-104.288,1185.7,WY,REDBIRD,163,144
USC00487760,43.0308,-108.374,1510.3,WY,RIVERTON,131,143
USC00488160,44.8406,-106.838,1143,WY,SHERIDAN FLD STA,143,157
USC00488705,44.4125,-104.361,1417.3,WY,SUNDANCE,163,154
USC00489615,42.1106,-104.949,1413.7,WY,WHEATLAND 4 N,158,135
USC00489770,44.0108,-107.969,1237.5,WY,WORLAND,134,151
USW00003103,35.1442,-111.666,2134.5,AZ,FLAGSTAFF PULLIAM AP,104,80
USW00003122,33.8017,-118.341,27.4,CA,TORRANCE AP,51,69
USW00003125,32.8356,-114.394,98.8,AZ,YUMA PROVING GROUND,82,61
USW00003159,34.7411,-118.212,712.6,CA,LANCASTER WM J FOX FLD,52,76
USW00003164,32.6233,-116.473,801.6,CA,CAMPO,66,59
USW00003810,35.7425,-81.3819,348.4,NC,HICKORY FAA AP,346,84
USW00003811,35.5931,-88.9167,132,TN,JACKSON MCKELLAR AP,286,83
USW00003812,35.4319,-82.5375,645.3,NC,ASHEVILLE RGNL AP,337,82
USW00003813,32.6847,-83.6528,104.5,GA,MACON MIDDLE GA RGNL AP,328,60
USW00003816,37.0683,-88.7719,119.5,KY,PADUCAH,287,95
USW00003820,33.3644,-81.9633,40.2,GA,AUGUSTA BUSH FLD AP,342,65
USW00003822,32.13,-81.21,14,GA,SAVANNAH INTL AP,348,56
USW00003841,36.0028,-84.2486,275.8,TN,OAK RIDGE ATDD,324,87
USW00003847,35.9508,-85.0814,569.1,TN,CROSSVILLE MEM AP,317,86
USW00003856,34.6439,-86.7861,190.2,AL,HUNTSVILLE INTL AP,303,76
USW00003859,37.2958,-81.2078,874.8,WV,BLUEFIELD MERCER CO AP,348,97
USW00003860,38.365,-82.555,251.2,WV,HUNTINGTON TRI STATE AP,337,105
USW00003870,34.8831,-82.2203,286.5,SC,GREER GS,340,78
USW00003872,37.7836,-81.1231,766.3,WV,BECKLEY RALEIGH CO AP,349,101
USW00003881,32.8661,-87.2383,137.2,AL,CENTREVILLE 6 SW,300,61
USW00003889,37.5908,-83.3131,415.7,KY,JACKSON,331,99
USW00003904,30.5892,-96.3647,93,TX,COLLEGE STN,227,43
USW00003927,32.8978,-97.0189,170.7,TX,DALLAS FT WORTH AP,221,62
USW00003928,37.6544,-97.4425,406.9,KS,WICHITA,218,100
USW00003935,37.2253,-89.5706,102.4,MO,CAPE GIRARDEAU MUNI AP,281,96
USW00003937,30.125,-93.2158,4,LA,LAKE CHARLES,252,40
USW00003940,32.3206,-90.0778,100.6,MS,JACKSON INTL AP,277,57
USW00003945,38.8169,-92.2183,272.2,MO,COLUMBIA RGNL AP GS,260,109
USW00003947,39.2972,-94.7306,306.3,MO,KANSAS CITY INTL AP,240,113
USW00003951,32.35,-94.65,124.1,TX,LONGVIEW WSMO,240,57
USW00003952,34.8364,-92.2619,173.1,AR,LITTLE ROCK,259,77
USW00003969,32.2314,-98.2319,393.2,TX,STEPHENVILLE,212,56
USW00004725,42.1997,-75.985,489.5,NY,BINGHAMTON,390,136
USW00012815,28.4339,-81.325,27.4,FL,ORLANDO INTL AP,347,26
USW00012816,29.6919,-82.2756,37.5,FL,GAINESVILLE RGNL AP,339,36
USW00012832,29.7333,-85.0333,5.8,FL,APALACHICOLA AP,317,37
USW00012834,29.1828,-81.0483,9.4,FL,DAYTONA BEACH INTL AP,349,32
USW00012835,26.585,-81.8614,4.6,FL,FT MYERS PAGE FLD AP,343,11
USW00012836,24.555,-81.7522,1.2,FL,KEY WEST INTL AP GS,349,0
USW00012838,28.1011,-80.6439,8.2,FL,MELBOURNE INTL AP,352,23
USW00012839,25.7906,-80.3164,8.8,FL,MIAMI INTL AP,355,5
USW00012842,27.9619,-82.5403,5.8,FL,TAMPA INTL AP GS,338,22
USW00012843,27.6531,-80.2428,8.5,FL,VERO BEACH INTL AP,354,20
USW00012844,26.6847,-80.0994,5.8,FL,WEST PALM BEACH INTL AP,357,12
USW00012912,28.8614,-96.9303,35.1,TX,VICTORIA RGNL AP,222,29
USW00012916,29.9933,-90.2511,1.2,LA,NEW ORLEANS INTL AP GS,275,38
USW00012917,29.9506,-94.0206,4.9,TX,PORT ARTHUR SE TX AP,245,38
USW00012918,29.6381,-95.2819,13.4,TX,HOUSTON HOBBY AP,235,36
USW00012919,25.9156,-97.4186,7,TX,BROWNSVILLE,218,6
USW00012921,29.5442,-98.4839,240.5,TX,SAN ANTONIO INTL AP GS,210,35
USW00012924,27.7839,-97.5108,13.7,TX,CORPUS CHRISTI,217,21
USW00012928,27.5,-97.8167,17.1,TX,KINGSVILLE NAAS,215,19
USW00012935,28.7247,-96.2536,3.7,TX,PALACIOS MUNI AP,227,28
USW00012960,29.98,-95.36,29,TX,HOUSTON INTERCONT AP,235,38
USW00013722,35.8922,-78.7819,126.8,NC,RALEIGH DURHAM INTL AP GS,367,86
USW00013723,36.0969,-79.9433,271.3,NC,PIEDMONT TRIAD INTL AP,358,87
USW00013724,39.3792,-74.4242,3,NJ,ATLANTIC CITY,402,114
USW00013729,38.8853,-79.8528,603.2,WV,ELKINS RANDOLPH CO AP,359,110
USW00013733,37.3208,-79.2067,286.5,VA,LYNCHBURG RGNL AP,364,97
USW00013734,39.4019,-77.9844,162.8,WV,MARTINSBURG E WV RGNL AP,374,114
USW00013735,39.3667,-75.0667,21.3,NJ,MILLVILLE MUNI AP,397,113
USW00013736,39.6428,-79.9164,378,WV,MORGANTOWN HART FLD,358,116
USW00013737,36.9033,-76.1922,9.1,VA,NORFOLK INTL AP,388,93
USW00013739,39.8683,-75.2311,3,PA,PHILADELPHIA INTL AP,396,117
USW00013740,37.505,-77.3203,50,VA,RICHMOND INTL AP,379,99
USW00013741,37.3169,-79.9742,358.1,VA,ROANOKE RGNL AP,358,97
USW00013743,38.8483,-77.0342,3,VA,WASHINGTON REAGAN AP GS,381,109
USW00013744,34.1853,-79.7239,44.5,SC,FLORENCE RGNL AP,360,72
USW00013748,34.2675,-77.8997,10.1,NC,WILMINGTON INTL AP,374,73
USW00013781,39.6728,-75.6008,24.1,DE,WILMINGTON NEW CASTLE CO AP,393,116
USW00013782,32.78,-79.9319,3,SC,CHARLESTON CITY,358,61
USW00013802,38.52,-89.8467,137.2,IL,BELLEVILLE SIU RSCH,279,107
USW00013865,32.3347,-88.7442,89.6,MS,MERIDIAN KEY FLD GS,288,57
USW00013866,38.3794,-81.59,277.4,WV,CHARLESTON YEAGER AP,345,106
USW00013867,39.2811,-81.5572,189,WV,PARKERSBURG,345,113
USW00013870,31.5358,-82.5067,58.8,GA,ALMA BACON CO AP,337,51
USW00013871,33.5872,-85.8556,181.1,AL,ANNISTON METRO AP,311,67
USW00013872,35.5953,-82.5567,682.1,NC,ASHEVILLE,337,83
USW00013873,33.9481,-83.3275,239.3,GA,ATHENS BEN EPPS AP,331,70
USW00013874,33.63,-84.4417,307.8,GA,ATLANTA HARTSFIELD INTL AP,322,68
USW00013876,33.5656,-86.745,187.5,AL,BIRMINGHAM AP,304,67
USW00013877,36.4731,-82.4044,457.2,TN,BRISTOL TRI CITY AP,338,90
USW00013878,31.1522,-81.3908,4.9,GA,BRUNSWICK MALCOLM MCKINNON AP,346,48
USW00013880,32.8986,-80.0403,12.2,SC,CHARLESTON INTL AP GS,357,62
USW00013881,35.2236,-80.9553,221.9,NC,CHARLOTTE DOUGLAS AP,350,80
USW00013882,35.0311,-85.2014,204.5,TN,CHATTANOOGA LOVELL AP GS,316,79
USW00013883,33.9486,-81.1186,70.4,SC,COLUMBIA,349,70
USW00013889,30.4844,-81.7019,10.1,FL,JACKSONVILLE,344,42
USW00013891,35.8181,-83.9858,293.2,TN,KNOXVILLE MCGHEE TYSON AP,326,85
USW00013893,35.0564,-89.9864,77.4,TN,MEMPHIS INTL AP,278,79
USW00013894,30.6794,-88.2397,63.4,AL,MOBILE,292,44
USW00013895,32.2997,-86.4075,61.6,AL,MONTGOMERY AP,306,57
USW00013897,36.1189,-86.6892,182.9,TN,NASHVILLE INTL AP,304,87
USW00013899,30.4781,-87.1869,34.1,FL,PENSACOLA RGNL AP,300,42
USW00013942,32.5156,-92.0406,24.1,LA,MONROE RGNL AP,261,59
USW00013957,32.4506,-93.8411,83.2,LA,SHREVEPORT GS,247,58
USW00013958,30.3208,-97.7603,204.2,TX,AUSTIN-CAMP MABRY,215,41
USW00013959,31.6189,-97.2283,152.4,TX,WACO RGNL AP,220,51
USW00013960,32.8519,-96.8556,134.1,TX,DALLAS LOVE FLD,223,61
USW00013962,32.4106,-99.6822,545.6,TX,ABILENE RGNL AP GS,200,58
USW00013963,34.7272,-92.2389,78.6,AR,LITTLE ROCK AP ADAMS FLD,260,76
USW00013964,35.3331,-94.3625,136.9,AR,FT SMITH RGNL AP GS,243,81
USW00013966,33.9786,-98.4928,310,TX,WICHITA FALLS MUNI AP,210,70
USW00013967,35.3889,-97.6006,391.7,OK,OKLAHOMA CITY WILL ROGERS AP GS,217,82
USW00013968,36.1994,-95.8872,198.1,OK,TULSA INTL AP,230,88
USW00013969,36.7367,-97.1019,304.8,OK,PONCA CITY MUNI AP,221,92
USW00013970,30.5372,-91.1469,19.5,LA,BATON ROUGE RYAN AP,268,43
USW00013975,36.2967,-99.7689,667.8,OK,GAGE AP,199,89
USW00013976,30.205,-91.9875,11.6,LA,LAFAYETTE RGNL AP,262,40
USW00013978,33.4964,-90.0867,40.5,MS,GREENWOOD LEFLORE AP,277,66
USW00013980,37.155,-98.0283,408.4,KS,ANTHONY,213,96
USW00013984,39.5514,-97.6508,447.8,KS,CONCORDIA MUNI AP GS,216,115
USW00013987,37.1467,-94.5022,298.7,MO,JOPLIN REGIONAL AIRPORT,241,96
USW00013988,39.1208,-94.5969,226.2,MO,KANSAS CITY DOWNTOWN AP,241,111
USW00013994,38.7525,-90.3736,161.8,MO,ST LOUIS LAMBERT INTL AP,275,109
USW00013995,37.2353,-93.4003,389.5,MO,SPRINGFIELD,250,96
USW00013996,39.0725,-95.6261,267,KS,TOPEKA MUNI AP,232,111
USW00014605,44.3206,-69.7972,106.7,ME,AUGUSTA STATE AP,439,153
USW00014607,46.8706,-68.0172,190.2,ME,CARIBOU MUNI AP GS,453,173
USW00014609,46.1236,-67.7928,145.1,ME,HOULTON INTL AP,455,167
USW00014732,40.7794,-73.8803,3.4,NY,NEW YORK LAGUARDIA AP,406,125
USW00014733,42.9486,-78.7369,211.2,NY,BUFFALO,368,142
USW00014734,40.6825,-74.1694,2.1,NJ,NEWARK INTL AP,404,124
USW00014735,42.7431,-73.8092,95.1,NY,ALBANY AP,407,140
USW00014736,40.2964,-78.3203,451.1,PA,ALTOONA BLAIR CO AP,371,121
USW00014737,40.6508,-75.4492,118.9,PA,ALLENTOWN INTL AP,394,124
USW00014739,42.3606,-71.0106,3.7,MA,BOSTON LOGAN INTL AP,429,137
USW00014740,41.9381,-72.6825,57.9,CT,HARTFORD BRADLEY INTL AP,416,134
USW00014742,44.4683,-73.15,100.6,VT,BURLINGTON INTL AP GS,412,154
USW00014743,44.5772,-75.1097,136.6,NY,CANTON 4 SE,397,155
USW00014745,43.1953,-71.5011,105.5,NH,CONCORD MUNI AP,425,144
USW00014750,43.35,-73.6167,97.8,NY,GLENS FALLS AP,409,145
USW00014753,42.2122,-71.1136,190.5,MA,BLUE HILL GS,429,136
USW00014755,44.2667,-71.2994,1910.2,NH,MT WASHINGTON GS,427,153
USW00014764,43.6497,-70.3003,13.7,ME,PORTLAND INTL JETPORT,435,148
USW00014765,41.7219,-71.4325,18.3,RI,PROVIDENCE T F GREEN AP,426,132
USW00014768,43.1167,-77.6767,162.5,NY,ROCHESTER GTR INTL AP,376,143
USW00014771,43.1111,-76.1039,125.9,NY,SYRACUSE HANCOCK INTL AP GS,389,143
USW00014777,41.3336,-75.7269,283.5,PA,WILKES-BARRE INTL AP,392,129
USW00014778,41.2433,-76.9217,158.5,PA,WILLIAMSPORT,382,128
USW00014819,41.7861,-87.7522,186.5,IL,CHICAGO MIDWAY AP,295,133
USW00014820,41.4131,-81.86,232.6,OH,CLEVELAND,343,130
USW00014821,39.9914,-82.8808,246.9,OH,COLUMBUS PORT COLUMBUS INTL AP,334,118
USW00014825,41.0136,-83.6686,243.8,OH,FINDLAY AP,328,127
USW00014826,42.9667,-83.7494,234.7,MI,FLINT BISHOP INTL AP,328,142
USW00014827,40.9706,-85.2064,241.1,IN,FT WAYNE INTL AP,316,126
USW00014833,42.2667,-84.4667,304.2,MI,JACKSON REYNOLDS FLD,322,137
USW00014836,42.7803,-84.5789,256.3,MI,LANSING CAPITAL CITY AP,321,141
USW00014837,43.1406,-89.3453,264,WI,MADISON DANE RGNL AP,283,144
USW00014839,42.955,-87.9044,204.2,WI,MILWAUKEE MITCHELL AP,294,142
USW00014840,43.1711,-86.2367,190.5,MI,MUSKEGON CO AP,308,144
USW00014841,45.5644,-84.7928,214.9,MI,PELLSTON RGNL AP,319,163
USW00014842,40.6675,-89.6839,198.1,IL,PEORIA GTR PEORIA AP GS,280,124
USW00014847,46.4794,-84.3572,220.1,MI,SAULT STE MARIE SANDERSON FLD,323,170
USW00014848,41.7072,-86.3164,235.6,IN,SOUTH BEND MICHIANA RGNL AP,307,132
USW00014852,41.2544,-80.6739,359.7,OH,YOUNGSTOWN RGNL AP,352,129
USW00014860,42.08,-80.1825,222.5,PA,ERIE INTL AP,356,135
USW00014891,40.8203,-82.5178,394.7,OH,MANSFIELD LAHM MUNI AP,337,125
USW00014895,40.9167,-81.4333,368.2,OH,AKRON CANTON RGNL AP,346,126
USW00014897,44.9258,-89.6256,360,WI,WAUSAU DWTN AP,280,158
USW00014898,44.4983,-88.1111,207.9,WI,GREEN BAY,293,154
USW00014913,46.8369,-92.2097,435.3,MN,DULUTH,260,173
USW00014914,46.9253,-96.8111,274.3,ND,FARGO HECTOR INTL AP,223,174
USW00014916,47.9428,-97.1839,256.6,ND,GRAND FORKS INTL AP,220,182
USW00014918,48.5614,-93.3981,360.6,MN,INTL FALLS INTL AP,250,187
USW00014919,46.9258,-98.6692,455.4,ND,JAMESTOWN MUNI AP,208,174
USW00014920,43.8789,-91.2528,198.7,WI,LA CROSSE MUNI AP,267,150
USW00014922,44.8831,-93.2289,265.8,MN,MINNEAPOLIS/ST PAUL AP GS,252,158
USW00014923,41.4653,-90.5233,180.4,IL,MOLINE QUAD CITY INTL AP,273,130
USW00014924,48.9711,-97.2417,240.8,ND,PEMBINA,220,190
USW00014925,43.9042,-92.4917,397.5,MN,ROCHESTER INTL AP,258,150
USW00014926,45.5433,-94.0514,310.3,MN,ST CLOUD RGNL AP,245,163
USW00014929,45.4558,-98.4131,396.8,SD,ABERDEEN,210,162
USW00014933,41.5339,-93.6531,291.7,IA,DES MOINES INTL AP GS,248,131
USW00014935,40.9611,-98.3136,560.8,NE,GRAND ISLAND AP,211,126
USW00014936,44.3981,-98.2231,390.1,SD,HURON RGNL AP GS,212,154
USW00014939,40.8508,-96.7475,362.7,NE,LINCOLN MUNI AP,224,125
USW00014940,43.1544,-93.3269,373.4,IA,MASON CITY MUNI AP,251,144
USW00014941,41.9856,-97.4353,472.7,NE,NORFOLK KARL STEFAN AP GS,218,134
USW00014942,41.3103,-95.8992,299.3,NE,OMAHA EPPLEY AIRFIELD,230,129
USW00014943,42.3914,-96.3792,333.8,IA,SIOUX CITY GATEWAY AP,226,138
USW00014944,43.5878,-96.7289,435.9,SD,SIOUX FALLS,224,147
USW00014946,44.9047,-97.1494,532.8,SD,WATERTOWN RGNL AP,220,158
USW00014950,41.1078,-92.4467,256.6,IA,OTTUMWA INDUSTRIAL AP,258,127
USW00014991,44.8664,-91.4878,269.7,WI,EAU CLAIRE RGNL AP,266,157
USW00014992,44.5483,-95.0803,311.2,MN,REDWOOD FALLS MUNI AP,237,155
USW00014995,45.7728,-92.6886,301.8,WI,GRANTSBURG,256,165
USW00022010,29.3783,-100.927,304.5,TX,DEL RIO INTL AP,190,34
USW00023007,34.4272,-100.283,594.7,TX,CHILDRESS MUNI AP,195,74
USW00023009,33.3075,-104.508,1112.2,NM,ROSWELL IND AIR PK,161,65
USW00023023,31.9433,-102.189,874.2,TX,MIDLAND ODESSA,180,54
USW00023034,31.3711,-100.492,576.1,TX,SAN ANGELO,194,49
USW00023040,31.78,-103.202,855.6,TX,WINKLER CO AP,172,53
USW00023041,32.2442,-101.454,765,TX,BIG SPRING,186,56
USW00023042,33.6542,-101.814,993.3,TX,LUBBOCK,183,68
USW00023044,31.8111,-106.376,1194.2,TX,EL PASO INTL AP GS,146,53
USW00023047,35.2333,-101.709,1093.3,TX,AMARILLO,184,80
USW00023050,35.0419,-106.616,1618.5,NM,ALBUQUERQUE INTL AP GS,145,79
USW00023061,37.4389,-105.861,2296.1,CO,ALAMOSA SAN LUIS AP,151,98
USW00023062,39.7633,-104.869,1611.2,CO,DENVER-STAPLETON,159,117
USW00023065,39.3669,-101.7,1112.8,KS,GOODLAND,184,113
USW00023066,39.1342,-108.54,1480.7,CO,GRAND JUNCTION WALKER FLD GS,129,112
USW00023070,37.2622,-104.338,1749.9,CO,TRINIDAD PERRY STOKES AP,163,97
USW00023072,34.9325,-100.89,823,TX,CLARENDON,190,78
USW00023081,35.5144,-108.794,1972.4,NM,GALLUP MUNI AP,127,83
USW00023129,33.8117,-118.146,9.4,CA,LONG BEACH DAUGHERTY FLD,52,69
USW00023152,34.2006,-118.357,225.9,CA,BURBANK GLENDALE PASADENA AP,51,72
USW00023153,38.0511,-117.09,1644.4,NV,TONOPAH,61,103
USW00023154,39.2953,-114.847,1908.7,NV,ELY YELLAND FLD AP GS,79,113
USW00023155,35.4344,-119.054,149,CA,BAKERSFIELD AP,45,82
USW00023157,37.3711,-118.358,1250.3,CA,BISHOP AP,51,97
USW00023158,33.6186,-114.714,120.4,CA,BLYTHE AP,80,67
USW00023160,32.1314,-110.955,776.9,AZ,TUCSON INTL AP,110,56
USW00023161,34.8536,-116.786,584.3,CA,BARSTOW DAGGETT AP,63,77
USW00023162,39.3375,-112.586,1408.2,UT,DELTA,97,113
USW00023169,36.0719,-115.163,649.5,NV,LAS VEGAS MCCARRAN AP GS,76,87
USW00023170,38.3706,-110.715,1313.1,UT,HANKSVILLE,112,105
USW00023174,33.9381,-118.389,29.6,CA,LOS ANGELES INTL AP,50,70
USW00023183,33.4278,-112.004,337.4,AZ,PHOENIX SKY HARBOR INTL AP GS,101,66
USW00023185,39.4839,-119.771,1344.2,NV,RENO TAHOE INTL AP,39,114
USW00023188,32.7336,-117.183,4.6,CA,SAN DIEGO LINDBERGH FLD GS,60,60
USW00023194,35.0281,-110.721,1489.3,AZ,WINSLOW MUNI AP,112,79
USW00023232,38.5069,-121.495,4.6,CA,SACRAMENTO EXECUTIVE AP GS,26,107
USW00023233,36.6636,-121.608,22.6,CA,SALINAS MUNICIPAL AP,25,92
USW00023234,37.6197,-122.365,2.4,CA,SAN FRANCISCO INTL AP,19,99
USW00023237,37.8892,-121.226,7.9,CA,STOCKTON METRO AP,28,102
USW00023258,37.6242,-120.951,22.3,CA,MODESTO CITY CO AP,30,99
USW00023271,38.5556,-121.417,11.6,CA,SACRAMENTO 5 ESE,26,107
USW00023272,37.7706,-122.427,45.7,CA,SAN FRANCISCO DWTN,18,101
USW00023273,34.8994,-120.449,73.8,CA,SANTA MARIA PUBLIC AP,34,78
USW00024011,46.7708,-100.76,505.4,ND,BISMARCK GS,191,173
USW00024012,46.7994,-102.797,786.4,ND,THEODORE ROOSEVELT AP,175,173
USW00024013,48.2553,-101.273,507.5,ND,MINOT INTL AP,187,185
USW00024018,41.1519,-104.806,1867.8,WY,CHEYENNE,159,128
USW00024020,40.5233,-101.034,928.1,NE,HAYES CENTER 1NW,189,123
USW00024021,42.8153,-108.726,1704.4,WY,LANDER HUNT FLD AP GS,128,141
USW00024022,41.3119,-105.675,2214.7,WY,LARAMIE RGNL AP,152,129
USW00024023,41.1214,-100.669,846.7,NE,NORTH PLATTE RGNL AP GS,192,127
USW00024025,44.3814,-100.286,531,SD,PIERRE RGNL AP,195,154
USW00024027,41.5944,-109.053,2054.7,WY,ROCK SPRINGS AP,125,131
USW00024028,41.8706,-103.593,1202.4,NE,SCOTTSBLUFF HEILIG AP,169,133
USW00024029,44.7694,-106.969,1202.4,WY,SHERIDAN CO AP GS,142,157
USW00024032,42.8783,-100.55,789.4,NE,VALENTINE MILLER FLD,193,142
USW00024033,45.8069,-108.542,1091.5,MT,BILLINGS LOGAN INTL AP,129,165
USW00024036,47.0492,-109.458,1263.4,MT,LEWISTOWN MUNI AP,122,175
USW00024037,46.4267,-105.882,799.8,MT,MILES CITY F WILEY FLD,150,170
USW00024057,41.8056,-107.2,2053.1,WY,RAWLINS MUNI AP,140,133
USW00024062,43.9658,-107.951,1271.6,WY,WORLAND,134,150
USW00024089,42.8975,-106.464,1627,WY,CASPER NATRONA CO AP,146,142
USW00024090,44.0433,-103.054,963.2,SD,RAPID CITY RGNL AP,173,151
USW00024119,40.6117,-116.892,1373.1,NV,BATTLE MOUNTAIN 4SE,62,123
USW00024120,40.9139,-111.398,1691.6,UT,COALVILLE,106,126
USW00024121,40.8289,-115.789,1533.1,NV,ELKO RGNL AP,71,125
USW00024127,40.7781,-111.969,1287.8,UT,SALT LAKE CITY INTL AP,102,125
USW00024128,40.9017,-117.808,1309.4,NV,WINNEMUCCA MUNI AP GS,55,126
USW00024130,44.8428,-117.809,1024.4,OR,BAKER CITY MUNI AP,55,157
USW00024131,43.5667,-116.241,857.7,ID,BOISE AIR TERMINAL GS,68,147
USW00024133,42.5417,-113.766,1262.5,ID,BURLEY MUNI AP,87,139
USW00024135,45.9647,-112.501,1678.2,MT,BUTTE BERT MOONEY AP,97,166
USW00024137,48.6033,-112.375,1169.8,MT,CUT BANK MUNI AP,98,187
USW00024139,46.6383,-113.176,1219.2,MT,DRUMMOND AVIATION,92,172
USW00024141,47.3078,-119.515,381.6,WA,EPHRATA MUNI AP,41,177
USW00024143,47.4733,-111.382,1116.8,MT,GREAT FALLS INTL AP,106,178
USW00024144,46.6056,-111.964,1166.8,MT,HELENA RGNL AP GS,102,171
USW00024149,46.3747,-117.016,437.7,ID,LEWISTON NEZ PERCE CO AP,61,169
USW00024150,45.6983,-110.441,1415.2,MT,LIVINGSTON MISSION FLD,114,164
USW00024153,46.9208,-114.092,972.9,MT,MISSOULA INTL AP,85,174
USW00024155,45.6906,-118.853,461.8,OR,PENDLETON GS,47,164
USW00024156,42.9203,-112.571,1364.9,ID,POCATELLO RGNL AP GS,97,142
USW00024157,47.6217,-117.528,717.2,WA,SPOKANE INTL AP,57,179
USW00024213,40.8097,-124.16,6.1,CA,EUREKA WFO WOODLEY ISLAND GS,4,125
USW00024219,45.6194,-121.166,71.6,WA,THE DALLES MUNI AP,28,163
USW00024221,44.1278,-123.221,107.6,OR,EUGENE MAHLON SWEET AP,12,152
USW00024225,42.3811,-122.872,395.3,OR,MEDFORD ROGUE VLY AP,15,138
USW00024227,46.9733,-122.903,57.3,WA,OLYMPIA AP GS,14,174
USW00024229,45.5908,-122.6,5.8,OR,PORTLAND INTL AP,17,163
USW00024232,44.905,-123.001,62.5,OR,SALEM MCNARY FLD,13,158
USW00024233,47.4444,-122.314,112.8,WA,SEATTLE TACOMA INTL AP,19,178
USW00024243,46.5683,-120.543,324.3,WA,YAKIMA AIR TERMINAL,33,171
USW00024284,43.4133,-124.244,5.2,OR,NORTH BEND RGNL AP,4,146
USW00053919,33.6361,-91.7556,88.4,AR,MONTICELLO MUNI AP,263,68
USW00054742,44.42,-72.0194,213.4,VT,SAINT JOHNSBURY,421,154
USW00092806,27.7628,-82.6261,2.4,FL,ST PETERSBURG AP,336,21
USW00092811,25.8064,-80.1336,0.3,FL,MIAMI BEACH,356,5
USW00093026,31.4583,-109.606,1251.2,AZ,DOUGLAS BISBEE INL AP,121,50
USW00093033,32.3336,-104.258,985.1,NM,CARLSBAD CAVERN CITY AP,163,57
USW00093037,38.81,-104.688,1884,CO,COLORADO SPRINGS MUNI AP,160,109
